,ID,SUMMARY
1013,LUCENE-2913," Add missing getter methods to NumericField, NumericTokenStream, NumericRangeQuery, NumericRangeFilter "
1014,LUCENE-2261, configurable MultiTermQuery TopTermsScoringBooleanRewrite pq size 
1015,LUCENE-641, maxFieldLength actual limit is 1 greater than expected value. 
1016,LUCENE-2957, generate-maven-artifacts target should include all non-Mavenized Lucene & Solr dependencies 
1017,LUCENE-2398, Improve tests to work easier from IDEs 
1018,LUCENE-1873, Update site lucene-sandbox page 
1019,LUCENE-1424, Change all multi-term querys so that they extend MultiTermQuery and allow for a constant score mode 
1020,LUCENE-1297, Allow other string distance measures in spellchecker 
1021,LUCENE-3271, Move 'good' contrib/queries classes to Queries module 
1022,LUCENE-2329, Use parallel arrays instead of PostingList objects 
1023,LUCENE-802, lucene jars should include LiCENSE and NOTICE 
1024,LUCENE-2881, Track FieldInfo per segment instead of per-IW-session 
1025,LUCENE-2269," don't download/extract 20,000 files when doing the build "
1026,LUCENE-1876, Some contrib packages are missing a package.html 
1027,LUCENE-1686, Remove Unnecessary NULL check in FindSegmentsFile - cleanup 
1028,LUCENE-749, ChainedFilter does not work well in the event of filters in ANDNOT 
1029,LUCENE-3851, TestTermInfosReaderIndex failing (always reproducible) 
1030,LUCENE-569, NearSpans skipTo bug 
1031,LUCENE-2503, light/minimal stemming for euro languages 
1032,LUCENE-2097," In NRT mode, and CFS enabled, IndexWriter incorrectly ties up disk space "
1033,LUCENE-3073, make compoundfilewriter public 
1034,LUCENE-1692, Contrib analyzers need tests 
1035,LUCENE-1244, Get rid of (another) hard coded path 
1036,LUCENE-523, FSDirectory.openFile(String) causes ClassCastException 
1037,LUCENE-3619," in trunk if you switch up omitNorms while indexing, you get a corrumpt norms file "
1038,LUCENE-1538, ValueSourceQuery hits synchronization bottleneck in IndexReader.isDeleted 
1039,LUCENE-3509, Add settings to IWC to optimize IDV indices for CPU or RAM respectivly 
1040,LUCENE-2854, Deprecate SimilarityDelegator and Similarity.lengthNorm 
1041,LUCENE-987, Deprecate IndexModifier 
1042,LUCENE-345, Weird BooleanQuery behavior 
1043,LUCENE-1131, Add numDeletedDocs to IndexReader 
1044,LUCENE-757, Source packaging fails if ${dist.dir} does not exist 
1045,LUCENE-1429, close() throws incorrect IllegalStateEx after IndexWriter hit an OOME when autoCommit is true 
1046,LUCENE-1458, Further steps towards flexible indexing 
1047,LUCENE-2397, SnapshotDeletionPolicy.snapshot() throws NPE if no commits happened 
1048,LUCENE-2907, automaton termsenum bug when running with multithreaded search 
1049,LUCENE-1916, smartcn HHMM doc translation 
1050,LUCENE-3575, Field names can be wrong for stored fields / term vectors after merging 
1051,LUCENE-448, optional norms 
1052,LUCENE-3280, Add new bit set impl for caching filters 
1053,LUCENE-1974, BooleanQuery can not find all matches in special condition 
1054,LUCENE-1831," TokenWrapperAttributeFactory, CachingWrapperFilterHelper implements equals and so should also implement hashCode "
1055,LUCENE-2284, MatchAllDocsQueryNode toString() creates invalid XML-Tag 
1056,LUCENE-1630, Mating Collector and Scorer on doc Id orderness 
1057,LUCENE-722, DEFAULT spelled DEFALT in MoreLikeThis.java 
1058,LUCENE-1191, If IndexWriter hits OutOfMemoryError it should not commit 
1059,LUCENE-946, replace text from an online collection (used in few test cases) with text that is surely 100% free. 
1060,LUCENE-3433, Random access non RAM resident IndexDocValues (CSF) 
1061,LUCENE-306, [PATCH]multiple wildcards ? at the end of search pattern return incorrect hits 
1062,LUCENE-429, Little improvement for SimpleHTMLEncoder 
1063,LUCENE-1935, Generify PriorityQueue 
1064,LUCENE-3141, FastVectorHighlighter - expose FieldFragList.fragInfo for user-customizable FragmentsBuilder 
1065,LUCENE-439, Filters need hashCode() and equals() 
1066,LUCENE-3086, add ElisionsFilter to ItalianAnalyzer 
1067,LUCENE-3464, Rename IndexReader.reopen to make it clear that reopen may not happen 
1068,LUCENE-2034, Massive Code Duplication in Contrib Analyzers - unifly the analyzer ctors 
1069,LUCENE-1536," if a filter can support random access API, we should use it "
1070,LUCENE-1047, Change MergePolicy & MergeScheduler to be abstract base classes instead of an interfaces 
1071,LUCENE-2162, ExtendableQueryParser should allow extensions to access the toplevel parser settings/ properties 
1072,LUCENE-3898, possible SynonymFilter bug: hudson fail 
1073,LUCENE-1194, Add deleteByQuery to IndexWriter 
1074,LUCENE-3635, Allow setting arbitrary objects on PerfRunData 
1075,LUCENE-2627, MMapDirectory chunking is buggy 
1076,LUCENE-1415, MultiPhraseQuery has incorrect hashCode() implementation - Leads to Solr Cache misses 
1077,LUCENE-359, [PATCH] add term index interval accessors 
1078,LUCENE-1770, EnwikiQueryMaker 
1079,LUCENE-2514, Change Term to use bytes 
1080,LUCENE-2052, Scan method signatures and add varargs where possible 
1081,LUCENE-294, DisjunctionScorer 
1082,LUCENE-3471, TestNRTManager test failure 
1083,LUCENE-337, Combination of BooleanQuery and PhrasePrefixQuery can provoke UnsupportedOperationException 
1084,LUCENE-667, javacc skeleton files not regenerated 
1085,LUCENE-3240," Move FunctionQuery, ValueSources and DocValues to Queries module "
1086,LUCENE-561, ParallelReader fails on deletes and on seeks of previously unused fields 
1087,LUCENE-1830, BoostingNearQuery doesn't have hashCode/equals 
1088,LUCENE-674, Error in FSDirectory if java.io.tmpdir incorrectly specified 
1089,LUCENE-3308, Cleanup 'good' queries code 
1090,LUCENE-499, Documentation improvements for 1.9 release 
1091,LUCENE-2542," TopDocsCollector should be abstract super class that is the real ""TopDocsCollector"" contract, a subclass should implement the priority-queue logic. e.g. PQTopDocsCollector "
1092,LUCENE-441, IntParser and FloatParser unused by FieldCacheImpl 
1093,LUCENE-3198, Change default Directory impl on 64bit linux to MMap 
1094,LUCENE-1046, Dead code in SpellChecker.java (branch never executes) 
1095,LUCENE-421, Numeric range searching with large value sets 
1096,LUCENE-2869, remove Query.getSimilarity() 
1097,LUCENE-1713, Rename RangeQuery -> TermRangeQuery 
1098,LUCENE-1628, Persian Analyzer 
1099,LUCENE-3294, Some code still compares string equality instead using equals 
1100,LUCENE-1392, Some small javadocs/extra import fixes 
1101,LUCENE-742, SpanOrQuery.java: simplification and test 
1102,LUCENE-469, (Parallel-)MultiSearcher: using Sort object changes the scores 
1103,LUCENE-2683, upgrade icu libraries to 4.4.2 
1104,LUCENE-3764, Remove oal.util.MapBackedSet (Java 6 offsers Collections.newSetFromMap()) 
1105,LUCENE-3646, throw exception for fieldcache on a non-atomic reader 
1106,LUCENE-3856, Create docvalues based grouped facet collector 
1107,LUCENE-1270," After IW.addIndexesNoOptimize, IW.close may hang "
1108,LUCENE-2077, changes-to-html: better handling of bulleted lists in CHANGES.txt 
1109,LUCENE-442, TestIndexModifier.testIndexWithThreads is not valid? 
1110,LUCENE-1173, index corruption autoCommit=false 
1111,LUCENE-586, Very inefficient implementation of MultiTermDocs.skipTo 
1112,LUCENE-556," MatchAllDocsQuery, MultiSearcher and a custom HitCollector throwing exception "
1113,LUCENE-3522, TermsFilter.getDocIdSet(context) NPE on missing field 
1114,LUCENE-632, The creation of a spell index from a LuceneDictionary via SpellChecker.indexDictionary (Dictionary dict) fails starting with 1.9.1 (up to current svn version) 
1115,LUCENE-2286, enable DefaultSimilarity.setDiscountOverlaps by default 
1116,LUCENE-3213, Use AtomicReaderContext also for CustomScoreProvider 
1117,LUCENE-228, encoding of GermanAnalyzer.java and GermanStemmer.java isn't utf-8 
1118,LUCENE-3170, TestDocValuesIndexing reproducible  test failure 
1119,LUCENE-551, Make Lucene - Java 1.9.1 Available in Maven2 repository in iBibilio.org 
1120,LUCENE-914, Scorer.skipTo(current) remains on current for some scorers 
1121,LUCENE-2596, Impl toString() in MergePolicy and its extensions 
1122,LUCENE-2201, more performance improvements for snowball 
1123,LUCENE-1655, remove 1.5 only unit test code that snuck in 
1124,LUCENE-3044, thaiwordfilter uses attributesource.copyTo incorrectly 
1125,LUCENE-747, nightly build failed 
1126,LUCENE-870, add concurrent merge policy 
1127,LUCENE-2622, Random Test Failure org.apache.lucene.TestExternalCodecs.testPerFieldCodec (from TestExternalCodecs) 
1128,LUCENE-512, ClassCastException in ParallelReader class 
1129,LUCENE-3678, TestAddIndexes fails (norms file not found) 
1130,LUCENE-2137, Replace SegmentReader.Ref with AtomicInteger 
1131,LUCENE-257, [PATCH] TermVectorReader and TermVectorWriter 
1132,LUCENE-3152, MockDirectoryWrapper should wrap the lockfactory 
1133,LUCENE-2462, remove DocsAndPositionsEnum.getPayloadLength 
1134,LUCENE-362, [PATCH] Extension to binary Fields that allows fixed byte buffer 
1135,LUCENE-2200, Several final classes have non-overriding protected members 
1136,LUCENE-1646, QueryParser throws new exceptions even if custom parsing logic threw a better one 
1137,LUCENE-2897, apply delete-by-Term and docID immediately to newly flushed segments 
1138,LUCENE-2608, Allow for specification of spell checker accuracy when calling suggestSimilar 
1139,LUCENE-1615, deprecated method used in fieldsReader / setOmitTf() 
1140,LUCENE-1197, IndexWriter can flush too early when flushing by RAM usage 
1141,LUCENE-2013, QueryScorer and SpanRegexQuery are incompatible. 
1142,LUCENE-3026, smartcn analyzer throw NullPointer exception when the length of analysed text over 32767 
1143,LUCENE-1462, Instantiated/IndexWriter discrepanies 
1144,LUCENE-2650, improve windows defaults in FSDirectory 
1145,LUCENE-2032, Spatial Filters not Serializable 
1146,LUCENE-1343, A replacement for AsciiFoldingFilter that does a more thorough job of removing diacritical marks or non-spacing modifiers. 
1147,LUCENE-767," maxDoc should be explicitly stored in the index, not derived from file length "
1148,LUCENE-3340, Buffered deletes are not flushed by RAM or count 
1149,LUCENE-2932, clean up obselete information on the website 
1150,LUCENE-631," GData Server - Milestone 3 Patch, Bugfixes, Documentation "
1151,LUCENE-1827, Make the Payload Boosting Queries consistent 
1152,LUCENE-2399, Add support for ICU's Normalizer2 
1153,LUCENE-1266, IndexWriter.optimize(boolean doWait) ignores doWait parameter 
1154,LUCENE-2206, integrate snowball stopword lists 
1155,LUCENE-1428, Highlighter dist jar includes memory binary class files 
1156,LUCENE-461, StandardTokenizer splitting all of Korean words into separate characters 
1157,LUCENE-2732, Fix charset problems in XML loading in HyphenationCompoundWordTokenFilter (also Solr's loader from schema) 
1158,LUCENE-2572, Maven artifacts for Lucene 4 are not stored in the correct path 
1159,LUCENE-3428, trunk tests hang/deadlock TestIndexWriterWithThreads 
1160,LUCENE-1668," Trunk fails tests, FSD.open() - related "
1161,LUCENE-3700, optionally support naist-jdic for kuromoji 
1162,LUCENE-1703, Add a waitForMerges() method to IndexWriter 
1163,LUCENE-2331, Add NoOpMergePolicy 
1164,LUCENE-1573, IndexWriter does not do the right thing when a Thread is interrupt()'d 
1165,LUCENE-634," QueryParser is not applicable for the arguments (String, String, Analyzer) error in results.jsp when executing search in the browser (demo from Lucene 2.0) "
1166,LUCENE-1880, Make contrib/collation/(ICU)CollationKeyAnalyzer constructors public 
1167,LUCENE-330, [PATCH] Use filter bits for next() and skipTo() in FilteredQuery 
1168,LUCENE-347, [PATCH] Javadoc correction for Scorer.java 
1169,LUCENE-353, Locking bug 
1170,LUCENE-644, Contrib: another highlighter approach 
1171,LUCENE-3227, Add Rewriteable Support to SortField.toString 
1172,LUCENE-419, [REFACTORING] FieldSortedHitQueue has too much duplicated code 
1173,LUCENE-803, add svn ignores for eclipse artifacts 
1174,LUCENE-1388, Add init method to CloseableThreadLocal 
1175,LUCENE-1648," when you clone or reopen an IndexReader with pending changes, the new reader doesn't commit the changes "
1176,LUCENE-1443, Performance improvement in OpenBitSetDISI.inPlaceAnd() 
1177,LUCENE-1020, Basic tool for checking & repairing an index 
1178,LUCENE-438," add Token.setTermText(), remove final "
1179,LUCENE-1714, WriteLineDocTask incorrectly normalizes fields 
1180,LUCENE-1028, Weight is not serializable for some of the queries 
1181,LUCENE-1505," Change contrib/spatial to use trie's NumericUtils, and remove NumberUtils "
1182,LUCENE-1452, Binary field content lost during optimize 
1183,LUCENE-511, New BufferedIndexOutput optimization fails to update bufferStart 
1184,LUCENE-3601, testIWondiskfull unreferenced files failure 
1185,LUCENE-2690, Do MultiTermQuery boolean rewrites per segment 
1186,LUCENE-3906, allow specifying -Dbootclasspath for javac/javadocs 
1187,LUCENE-1376," sometimes if a BG merge hits an exception, optimize() will fail to forward the exception "
1188,LUCENE-1973, Remove deprecated query components 
1189,LUCENE-500, Lucene 2.0 requirements - Remove all deprecated code 
1190,LUCENE-895, Exclude PrecedenceQueryParser from build or disable failing test cases 
1191,LUCENE-980, Formatting error in ReportTask in contrib/benchmark 
1192,LUCENE-2984, Move hasVectors() & hasProx() responsibility out of SegmentInfo to FieldInfos  
1193,LUCENE-2487, IndexReader subclasses must implement flex APIs 
1194,LUCENE-939, Check for boundary conditions in FieldInfos 
1195,LUCENE-204, [PATCH] usage feedback for IndexFiles demo 
1196,LUCENE-3362, Initialization error of Junit tests with solr-test-framework with IDEs and Maven 
1197,LUCENE-2496, NPE if you open IW with CREATE on an index with no segments file 
1198,LUCENE-1049, Simple toString() for BooleanFilter 
1199,LUCENE-1943, ChineseFilter is inefficient 
1200,LUCENE-3324, checkindex fails if docfreq >= skipInterval and term is indexed more than once at same position 
1201,LUCENE-2181, benchmark for collation 
1202,LUCENE-1401," Deprecation of autoCommit in 2.4 leads to compile problems, when autoCommit should be false "
1203,LUCENE-3302, Leftover legacy enum in IndexReader 
1204,LUCENE-2455, Some house cleaning in addIndexes* 
1205,LUCENE-985, AIOOB thrown when length of termText is longer than 16384 characters (ArrayIndexOutOfBoundsException) 
1206,LUCENE-1233, Fix Document.getFieldables and others to never return null 
1207,LUCENE-371, RangeQuery - add equals and hashCode methods 
