,ID,SUMMARY
1780,JCR-1160, JCR2SPI: test regression for WorkspaceMoveReferenceableTest.testMoveNodesReferenceableNodesNewUUID 
1781,JCR-2459, Improved error reporting from JcrUtils.getRepository 
1782,JCR-288, inconsistent session state after Item/Session.save() throwing ReferentialIntegrityException 
1783,JCR-3030, Permit using different tablespaces for tables and indexes with Oracle 
1784,JCR-2539, spi2dav: Observation's user data not property handled 
1785,JCR-1291, Missing class JNDIDatabaseJournal 
1786,JCR-2860, Make version recovery extensible 
1787,JCR-2370, Index recovery may fail when redo log contains nodes that are part of an index aggregate 
1788,JCR-1150, JCR2SPI: several performance improvements pointed out by Findbugs 
1789,JCR-1758, Improvement to UndefinedTypeConverterImpl to map super types effectively 
1790,JCR-2713, UserManagement: Don't read cached memberships if session has pending (group) changes 
1791,JCR-1158, jcr2spi spi2dav getProperties returns only cached properties 
1792,JCR-2168, Avoid premature publication of XAItemStateManager 
1793,JCR-1923, Startup fails if clustered jackrabbit is upgrade from 1.4.4 to 1.5 
1794,JCR-822, TCK: Transfer of lock token should be tested using open-scoped locks 
1795,JCR-818, test granularity for calendar (date) properties 
1796,JCR-1089," Xpath query parser accepts ""/a | /b"" and treats it as ""/a/b"" "
1797,JCR-902, Put JavaDoc resources in src/main/javadoc 
1798,JCR-1039, Bundle Persistence Manager error - failing to read bundle the first time 
1799,JCR-2699, Improve read/write concurrency 
1800,JCR-1886, jcr2spi: Unprocessed ItemInfos call to RepositoryService#getItemInfos 
1801,JCR-803, Improve performance of DescendantSelfAxisQuery 
1802,JCR-76, PersistenceManager sanity check 
1803,JCR-162, bad project.xml 
1804,JCR-34, autoCreate attribute of PropDef instances not serialized 
1805,JCR-2178, Test must not fail if mixin cannot be added 
1806,JCR-1047, Update link for javadocs from 1.0 to 1.3 
1807,JCR-2159, Several test cases fail when declaring nt:base / nt:hierarchy node types as 'abstract'  
1808,JCR-774, TCK: Test that expect that modifications made by Session1 are automatically visible to Session2 
1809,JCR-1752, Allow users to disable validation 
1810,JCR-42, Workspace.move() and Session.move()  allow moves to an invalid path 
1811,JCR-2374, Use FieldSelector in Sorted/LuceneQueryHits when reading UUID 
1812,JCR-1657, Cluster revision entries should be retrieved in order 
1813,JCR-1941, AccessManager asks for property (jcr:created) permissions before the actual creation of the object 
1814,JCR-3032, QDefinitionBuilderFactory should auto-subtype from nt:base 
1815,JCR-2321, ZombieHierarchyManager can return wrong child node entries for replaced nodes 
1816,JCR-1567, Upgrade to PDFBox 0.7.3 
1817,JCR-2868, A failure to connect to a MySQL database when JackRabbit starts a session leaves a .lock file in the repository. Subsequent sessions cannot be created by the same thread. 
1818,JCR-1483, Move common node type functionality to jackrabbit-spi-commons 
1819,JCR-1851, SPI: Helper does not properly retrieve org.apache.jackrabbit.spi.workspacename param. 
1820,JCR-94, Patch to JCR-RMI contribution adding Version/VersionHistory support 
1821,JCR-1127, Text extractor classes are obsolete in web 
1822,JCR-2921, URIResolverImpl: use of bitwise instead of logical AND operator 
1823,JCR-41, ItemManager issues WARN message on Node.checkIn and Node.checkOut 
1824,JCR-1391, [PATCH] remove minor unneeded code stutter 
1825,JCR-2017, System view export truncates carriage return 
1826,JCR-1440, NPE Thrown when two Cluster Nodes are hitting the same underlying database. 
1827,JCR-3093, Inconsistency between Session.getProperty and Node.getProperty for binary values 
1828,JCR-1581, ClassCastException when registering new node type 
1829,JCR-1534, Use POIExtractor wherever possible 
1830,JCR-897, ItemState constructor throws IllegalArgumentException 
1831,JCR-638, Support lower-/upper-case functions 
1832,JCR-2102, getAllLinearVersions does not return the base version 
1833,JCR-2689, Improve equals for binary values 
1834,JCR-281," textfilters module patch: Support for text extraction for HTML,XML and RTF files "
1835,JCR-88, jcr:path in QueryResult is only tested with SQL 
1836,JCR-1336, Bug in duplicate mapping check 
1837,JCR-864, Bug in UtilDateTypeConverterImpl 
1838,JCR-1818, Too many open files when merging large index segments 
1839,JCR-1513, RepositoryService.checkin should return information about newly created version 
1840,JCR-2798, JCAManagedConnectionFactory should chain cause exception 
1841,JCR-2134, Data Store: enable and fix tests 
1842,JCR-3143, SessionImpl#isSupportedOption: Skip descriptor evaluation if descriptor has not been loaded 
1843,JCR-2607, AbstractWebdavServlet: add protected method sendUnauthorized 
1844,JCR-3253, Set omit term freq positions flag on parent field in the index 
1845,JCR-1292, Deprecated classes point to wrong replacements (due to various package renamings) 
1846,JCR-769, Unable to login with two different Credentials to same workspace in one Transaction 
1847,JCR-2047, Test failure: org.apache.jackrabbit.test.TestAll 
1848,JCR-3216, When fetching node ids in checks for the checker all queries should use the same ordering 
1849,JCR-2248, QValueFactoryImpl$BinaryQValue must not return 'this' on getBinary 
1850,JCR-2916, Avoid String.intern() when indexing 
1851,JCR-3126, The CredentialsWrapper should use a empty String as userId if custom Credentials are used 
1852,JCR-3091, Lucene Scorer implementations should handle the 'advance' to NO_MORE_DOCS optimisation better 
1853,JCR-3111, InternalVersionManagerBase; missing null check after getNode() 
1854,JCR-845, Links Pointing to Javadocs Are Incorrect and Return 404 
1855,JCR-124, Session.import() failes to resolve propert property definition in some cases 
1856,JCR-387, NPE in classes of OJB-PM 
1857,JCR-282, JCR-Server: respect maximal value for timeout 
1858,JCR-1832, Missing log4j.properties file 
1859,JCR-211, jcr ext doesn't compile with jdk 1.4 
1860,JCR-205, Version.merge() corrupts repository 
1861,JCR-358, Add new top-level projects to the building documentation 
1862,JCR-1509, [SUBMISSION] Amazon S3 Persistence Manager Project 
1863,JCR-1613, REMOVE access is not checked when moving a node 
1864,JCR-1960, Add support for the Ingres RDBMS 
1865,JCR-2697, Add support for encrpted db password in repository.xml 
1866,JCR-2603, DefaultLoginModule performs anonymous login in case of unsupported Credentials implementation 
1867,JCR-38, Cannot version the root node 
1868,JCR-2899, [patch] fix uppercase/lowercase handling for not equal to 
1869,JCR-2467, Collection parameter of CompactNodeTypeDefWriter#write should be covariant 
1870,JCR-2509,  Reduce number of compiler warning by adding @Override and generics where appropriate  
1871,JCR-2840," Inconsistencies if ""everyone"" Group is created by User Management "
1872,JCR-61," Docview import fails, if attribute and childelem have same name "
1873,JCR-149, TextFilter implementations in a new project under contrib 
1874,JCR-254, Repository lock file is not removed on shutdown 
1875,JCR-686, change some access-level modifiers to allow for better subclassing 
1876,JCR-2565, spi2dav: Overwrite header T specified for MOVE and COPY causes failure if some API tests 
1877,JCR-2761, add shortcut method to CndImporter which makes it easier to rereigster node types 
1878,JCR-1587," When trying to reuse version label in transaction, exception is thrown "
1879,JCR-1571, DavMethodBase#getResponseException fails if the body is not (valid) XML 
1880,JCR-650, SimpleJbossAccessManager 
1881,JCR-2117, JSR 283: adopt CND syntax changes 
1882,JCR-1526, Various improvment to Path and PathImpl 
1883,JCR-1091, more lenient behavior of Node#addMixin if mixin is already present  
1884,JCR-800, Child Axis support in order by clause 
1885,JCR-2897, Remove jcr-commons dependency from jackrabbit-webdav 
1886,JCR-346, Jcr-Server: ItemDefinitionImpl.toXml throws NPE for the root node. 
1887,JCR-2264, Enhance Ingres persistence bundle to handle unicode 
1888,JCR-367, Remove dependency on Xerces 
1889,JCR-1669, Text.isDescendant returns false if parent is '/' 
1890,JCR-284, Locking two same-name siblings and unlocking first apparently unlocks second instead. 
1891,JCR-298, missing blob.remove in Berkeley DB persistance manager 
1892,JCR-516, remove dependencies of XPathQueryBuilder on core Jackrabbit code 
1893,JCR-2293, PathNotFoundException but item exists 
1894,JCR-2425, Session.save() and Session.refresh(boolean) rely on accessibility of the root node 
1895,JCR-881, Use jackrabbit 1.2.1 
1896,JCR-585, Create jackrabbit-api(.jar) and the respective jackrabbit-rmi extensions 
1897,JCR-196, jcr:like() does not scale well on large value ranges 
1898,JCR-1617, Remove commons-collections and slf4j-api dependencies from jcr-commons 
1899,JCR-308, Nodes having OPV=Ignore are removed on restore 
1900,JCR-2762, Optimize bundle serialization 
1901,JCR-1982, Exception root cause is swallowed in various places 
1902,JCR-1754,  The jackrabbit-ocm DTD 1.5 is missing and has to be publish 
1903,JCR-1258, Add path encoding to ISO9075 
1904,JCR-573, Add missing license headers 
1905,JCR-89, Calling PropertyDef.getDefaultValue() via RMI results in Exception 
1906,JCR-1682, Session returned does not offers transaction support 
1907,JCR-2922, JcrParser: use of bitwise instead of logical AND operator 
1908,JCR-513, TCK: SetPropertyAssumeTypeTest doesn't allow ValueFormatException upon type conversion failure 
1909,JCR-2765, JCR-SQL2 : no count when WHERE clause is provided 
1910,JCR-1757, OCM: translate-project goal not found 
1911,JCR-628, OutOfMemory problem: HandleMonitor does not release closed input streams 
1912,JCR-1115, Remove dependency on Jackrabbit-core 
1913,JCR-1086, JCR2SPI: Workspace.getImportHandler creates a handler which doesn't work properly under JDK 1.4. 
1914,JCR-3220, simple webdav server does not support lock timeouts 
1915,JCR-2898, [patch] remove bogus test 
1916,JCR-629, CompactNodeTypeDefWriter does not escaped names properly 
1917,JCR-703, Add signature and major/minor version to the journal files used for clustering 
1918,JCR-1335, bad assumptions on QueryResult.getIterator() semantics in QueryResultNodeIteratorTest.testSkip() 
1919,JCR-693, jackrabbit-jca rar archive misses required classes 
1920,JCR-1375, Limit fields read from index 
1921,JCR-24, ClassCastException bei unregisterNodeType 
1922,JCR-1428, Add API for selective bundle consistency check (Jackrabbit-specific) 
1923,JCR-2241, Data Store: garbage collection should ignore removed items 
1924,JCR-93, Webdav: creating resource in case of RepositoryException 
1925,JCR-2861, Internal Timeout Handling in the TransactionContext is not XA Spec. conform 
1926,JCR-460, Add RAR META-INF/ra.xml descriptor to be used with JCA1.5 
1927,JCR-182, add calendar mime types to jcr-server's mime type registry 
1928,JCR-2070, jcr-server should respect child node definition of jcr:content 
1929,JCR-1840, OCM test are too verbose 
1930,JCR-1668," After RepositoryImpl instance has been created and shut down, some classes cannot be unloaded "
1931,JCR-2951, Item.remove fails if a child-item is not visible to the editing session 
1932,JCR-1949, NullPointerException on DelegatingObservationDispatcher cause by parameter null on call : createEventStateCollection(null) 
1933,JCR-823, NamespaceRegistryTest makes assumptions about legal names 
1934,JCR-1027, SPI: change param order with RepositoryService.createBatch 
1935,JCR-1296, Exception may get lost in WorkspaceManager.OperationVisitorImpl.execute() 
1936,JCR-297, Jcr-Server: Avoid xml parsing if request body is missing 
1937,JCR-1500, removing properties through SPI: two ways to do it 
1938,JCR-1965, [PATCH] Remove Stutter in ItemValidator 
1939,JCR-2062, JSR 283: Repository Compliance 
1940,JCR-952," Support lower and upper case functions in ""order by"" clause "
1941,JCR-2769, Avoid String.intern() for UUID terms 
1942,JCR-1333," jackrabbit-jcr-rmi: Supplied javax.transaction.xa.Xid is assumed serializable, but is not on some environments. "
1943,JCR-706, RTFTextExtractor should also support mime type text/rtf 
1944,JCR-1114, Remove QueryResultImpl and rename LazyQueryResultImpl to QueryResultImpl 
1945,JCR-25, default value with autocreated fields like null 
1946,JCR-2519, spi2davex: use srcWorkspaceName to build srcPath for clone and copy 
1947,JCR-905, Clustering: race condition may cause duplicate entries in search index 
1948,JCR-2645, XML text extraction in Jackrabbit 1.x accesses external resources 
1949,JCR-229, Decouple packages in core.query 
1950,JCR-2931, Compatibility issue if admin impersonates admin session 
1951,JCR-916, Review pck names in the others ocm subprojects 
1952,JCR-17, Creating and saving a mix:versionable node creates two VersionHistory nodes 
1953,JCR-331, RepositoryConfig instance can not be reused once it has been passed to RepositoryImpl constructor 
1954,JCR-1990, Optimize queries with relative path in order by clause 
1955,JCR-689, Minimize calls to PersistenceManager 
1956,JCR-2066, NodeTypeRegistry could auto-subtype from nt:base 
1957,JCR-1815, Benchmark: Improve transparency of test results 
1958,JCR-1505, Improve handling of inherited mixins 
1959,JCR-2335, Problems with jackrabbit-standalone 
1960,JCR-1414, Data store garbage collection: inUse not correctly synchronized 
1961,JCR-1638, Redundant calls to RepositoryService.getChildInfos 
1962,JCR-1934, DbDataStore: delete temporary files using finalize() 
1963,JCR-3033, Provide a method for writing name space declarations in CompactNodeTypeDefWriter 
1964,JCR-3209, lock token validity 
1965,JCR-1950, Testing for indexable properties should check the default indexable properties first 
1966,JCR-1218, RepositoryUtil moved outside of main source tree 
1967,JCR-887, DateField class should be public 
1968,JCR-697," .war distribution should be configurable, prompting you to setup JNDI with the Repository Home and Config locations. "
1969,JCR-2088, Drop Maven 1 compatibility 
1970,JCR-1364, DirListingExportHandler: Should not implement PropertyHandler 
1971,JCR-2452, DefaultPrincipalProvider#collectGroupMembership puts wrong principal instance into the cache 
1972,JCR-1855, Update to Lucene 2.4.1 
1973,JCR-904, non mantatory revision property in the Journal configuration 
1974,JCR-2457, Command line access to remote repositories 
1975,JCR-468, Item.isSame() may return true for 2 nodes from different workspaces. 
1976,JCR-2000, Deadlock on concurrent commits 
1977,JCR-1465, Configurable Similarity 
1978,JCR-146, importXML prepending line feeds to tag values 
1979,JCR-2712, Dirty Internal State on Transaction-Rollback during Global Transaction (container managed transaction) 
1980,JCR-2319, jackrabbit-jcr-client should put all test data under ./target 
1981,JCR-1415, Clustering configuration documentation for syncDelay doesn't match 
1982,JCR-2447, RepositoryConfig created by Jcr2spiRepositoryFactory should always return same RepositoryService instance 
1983,JCR-383, Default namespaces in JackrabbitNodeTypeManager.registerNodetypes 
1984,JCR-1698, Remove unnecessary TestAll classes in jcr-commons 
1985,JCR-1325, Problems mapping custom collections 
1986,JCR-37, select query fails on 'like xxx322' statement 
1987,JCR-407, read IOHandlers from the config.xml 
1988,JCR-2009, Large file download over webdav causes exception 
1989,JCR-438, Improve handling for missing text filter dependency 
1990,JCR-286, Jcr-Server: Invalid value for HTTP auth header 
1991,JCR-172, Improved READMEs for building sequence of trunk and jcr-server 
1992,JCR-2419, WorkspaceAccessManager defined with SecurityManager that keeps users per workspace must test if user exists 
1993,JCR-1629, SPI: Testsuite for the SPI Interfaces 
1994,JCR-3101," recovery tool does not recover when version history can be instantiated, but root version can not "
1995,JCR-2758, Session.save() potentially causes endless loop when READ permission is denied on root node 
1996,JCR-389, WebDAV server should treat non-wellformed XML in request bodies as error 
1997,JCR-2803, Deprecate non-pooled bundle DB persistence managers 
1998,JCR-1879," ""Directory was previously created with a different LockFactory"" when open, close, delete a repository in a loop "
1999,JCR-496, TCK: PropertyDefTest and NodeDefTest do not respect the value of the testroot configuration property 
2000,JCR-223, fix jackrabbit groupId 
2001,JCR-2755, ConcurrentModificationException in WebDAV UPDATE 
2002,JCR-554, Index creates many folders when re-indexing 
2003,JCR-2859, Make open scoped locks recoverable 
2004,JCR-712, NPE Exception Thrown By FileJournal During Commit Operation 
2005,JCR-1269, Stop using BaseException 
2006,JCR-419, Request for other RMI binding options in RepositoryStartupServlet 
2007,JCR-412, JCA Concurrent Modification Exception when JCAManagedConnection.cleanup() called 
2008,JCR-401, contrib/bdb-persistence: update berkeleydb version 
2009,JCR-227, move core module to a subdirectory 
2010,JCR-3119, Improve aggregate node indexing code 
2011,JCR-199, uploading large streams through rmi 
2012,JCR-116, JavaCC grammar generation to ${maven.build.dir}/generated-src 
2013,JCR-2150, Deprecate BLOBStore (use the DataStore instead) 
2014,JCR-3045, ResourceConfig: read additional parameters for IOHandler and PropertyHandler that are covered by public setters 
2015,JCR-1813, Invalid journal records during XATransactions 
2016,JCR-1210, WebDAV: pack AbstractWebdavServlet with the jackrabbit-webdav project 
2017,JCR-216, hrefs in dav responses should be url-escaped 
2018,JCR-1782, Destination header not containing URI scheme causes NPE 
2019,JCR-1977, authentication order has changed from 1.4.x to 1.5.x 
2020,JCR-583, TCK: NodeReadMethodsTest.testGetName fails with NPE if  'testroot' has no child node 
2021,JCR-2044, Pass resultFetchSize/limit hint to SortedLuceneQueryHits 
2022,JCR-319, Improve docs for deployment Models 1 and 2 on Tomcat 5.5.x and provide an example webapp. 
2023,JCR-499, TCK: NamespaceRegistryTest#testRegisterNamespace doesn't remove node in new namespace 
2024,JCR-1844, Convenience method to Or multiple values with a single filter 
2025,JCR-3013, ArrayIndexOutOfBoundsException: ConcurrentCache 
2026,JCR-210," jcr-rmi maven ""site"" target fails "
2027,JCR-492, TCK: PropertyReadMethodsTest#testGetValues fails if it cannot find a single valued STRING property 
2028,JCR-47," Node.setProperty(String, String) does not convert values "
2029,JCR-1061, Allow extendability of RepositoryImpl.WorkspaceInfo 
2030,JCR-2508, JsonWriter: missing handling of new JCR 2.0 property types 
2031,JCR-1244, No need for NodeReferences in jcr2spi 
2032,JCR-2386, wrong eval order of access control entries within a single node (node-based ac) 
2033,JCR-2531, JCR-RMI problem with large binary values 
2034,JCR-1151, avoid converting property values to strings 
2035,JCR-208, tck doesn't compile (use of enum keyword) 
2036,JCR-2593, Upgrade to Tika 0.7 
2037,JCR-143, Query for string literal broken when literal can be coerced into other type 
2038,JCR-1405, SPI: Introduce NodeInfo.getChildInfos() 
2039,JCR-2418, Read permission on parent node required to access an item's definition 
2040,JCR-137, Open-scoped locks may be lost on restart and might not be transferrable 
2041,JCR-154, Documentation - jackrabbit features beyond the spec 
2042,JCR-1074, PredefinedNodeTypeTest..getNodeTypeSpec handling unknown super types 
2043,JCR-2567, please have spi2dav create a test-jar 
2044,JCR-2404, Return null for optional configuration elements 
2045,JCR-472, Wrap IllegalArgumentException from UUID when bad ID passed to Session.getNodeByUUID 
2046,JCR-19, package org.apache.xml.utils does not exist (JDK 1.5.0) 
2047,JCR-2243, Automatic upgrade to 2.0 
2048,JCR-2627, System-view export/import of multi-value property does not respect JCR 2.0 
2049,JCR-1736, Expose BootstrapConfig in Servlets 
2050,JCR-1272, Property.getValue() throws RepositoryException with internal error 
2051,JCR-352, Upgrade to Lucene 2.0 
2052,JCR-2722, Add a filtered RangeIterator 
2053,JCR-1399, Backport JCR-1197: Node.restore() may throw InvalidItemStateException 
2054,JCR-2505, High memory usage on node with multi-valued string properties 
2055,JCR-257, Use separate index for jcr:system tree 
2056,JCR-1884, CachingIndexReader.initializeParents() does not scale well with large indexes 
2057,JCR-1589, JSR 283: Retention & Hold Management 
2058,JCR-2249, Remove duplicate code in InternalValueFactory 
2059,JCR-1931, SharedFieldCache$StringIndex memory leak causing OOM's  
2060,JCR-55, VFS backed file system 
2061,JCR-338, Query Builder and jcr:deref problem. Can't add predicate after jcr:deref 
2062,JCR-2577, SISM.checkAddedChildNodes() prevents merging of concurrent changes 
2063,JCR-1262, Deprecated AbstractWebdavServlet should be empty and extend new AbstractWebdavServlet 
2064,JCR-1846, Jackrabbit thread contention issue due to fat lock 
2065,JCR-157, Reorganize Jackrabbit into 'core' 'api' and 'commons' 
2066,JCR-765, DatabasePersistenceManager: don't log exceptions for each statement when a connection needs to be reestablished 
2067,JCR-2170, Remove PropDefId and NodeDefId 
2068,JCR-1385, UUID field not populated when saving a new node 
2069,JCR-1890, spi2dav: create RepositoryFactory implementation 
2070,JCR-1548, Several bugs in last SVN commit 
2071,JCR-2351, Make Authorizable.setProperty more noisy in case of failures 
2072,JCR-1590, JSR 283: Locking 
2073,JCR-785, Updates to multiple workspaces (e.g. in a transaction) locked in cluster journal 
2074,JCR-866, ResidualProperties Converter uses wrong AtomicType Converter on update 
2075,JCR-1101, Observation tests should throw NotExecutableException when repository does not support observation 
2076,JCR-1381, Path is not indexed when inserting a new node with SNS 
2077,JCR-202, Add configuration options for search manager 
2078,JCR-1084, Maintan a stable ordering of properties in xml export 
2079,JCR-2604, Improve javadoc of User#getCredentials 
2080,JCR-1259, Utility code for filtering and packaging trees 
2081,JCR-3250, webapp welcome page shows incorrect port when port is the default port 
2082,JCR-1341, Cluster Journal directory should be created automatically 
2083,JCR-1751, Update slf4j 
2084,JCR-3183, Add memory based bundle store 
2085,JCR-1695, Improve and promote spi-logger 
2086,JCR-810, Typos in method names in test classes (SetPropertyAssumeTypeTest) 
2087,JCR-1071, PROPPATCH on collection gets 403 Forbidden 
2088,JCR-1811, Jcr2Spi: ExportSysViewTest#testExportSysView_handler_session_saveBinary_* occasionally failing 
2089,JCR-117, Test cases not fully initialized at first run 
2090,JCR-808, Better error message for non-trivial nodetype changes 
2091,JCR-2892, Large fetch sizes have potentially deleterious effects on VM memory requirements when using Oracle 
2092,JCR-751, Update Jackrabbit API JavaDoc on http://jackrabbit.apache.org 
2093,JCR-587, XMLTextFilter does not extract text elements 
2094,JCR-335, Deadlock caused by versioning operations within transaction 
2095,JCR-1347, Move Jackrabbit Query Parser from core to spi-commons 
2096,JCR-3151, SharedFieldCache can cause a memory leak 
2097,JCR-2095, Use an enumeration for QOM join types 
2098,JCR-1357," Create ""quick start"" developer bundles for model 1,2,3 deployment "
2099,JCR-1843, jcr2spi: wrong status change upon conflicting removal (CacheBehaviour.OBSERVATION) 
2100,JCR-2097, Broke lock tests in jcr2spi after the JCR 2.0 upgrade 
2101,JCR-1596, search.jsp doesn't handle utf-8 parameters correctly 
2102,JCR-2960, Long values not properly stored 
2103,JCR-2074, JSR 283: New Event Types 
2104,JCR-3236, Can not instantiate lucene Analyzer in SearchIndex 
2105,JCR-2996, QOM to SQL2 doesn't cast numeric literals 
2106,JCR-966, [OCM] Add unit tests with BundleDbPersistenceManager 
2107,JCR-1753, Allow means force a Repository to synchronize with the cluster 
2108,JCR-187, it is not possible to register an event listener which listens to mixin nodetypes 
2109,JCR-1936, Incorrect license headers in multiple components 
2110,JCR-1630, Missing third party notices and license info 
2111,JCR-921, Add more unit tests on BeanConverters 
2112,JCR-1969, Invalid node type definitions with test_nodetypes.xml 
2113,JCR-2789, toString() causes StackOverflowError 
2114,JCR-827," SetValueFormatExceptiontest.testNode() relies on addMixin(), does not allow specification of node type "
2115,JCR-646, Misleading exception message for jcr:deref() 
2116,JCR-476, Remove recently added getJCRPath()/getQPath() from NamespaceResolver 
2117,JCR-1962, web.xml refers to 2.2 dtd 
2118,JCR-60, primaryItemName is not inherited 
2119,JCR-1432, Saving a node deletion that has been modified externally throws a ConstraintViolationException 
2120,JCR-336, Concurrent locking operations fail 
2121,JCR-1588, JSR 283: Access Control 
2122,JCR-2361, Add parser callback to GQL 
2123,JCR-2119, Method to create default RepositoryConfig from just the repository directory 
2124,JCR-699, Clustering: re-registration of nodetypes is not  synchronized 
2125,JCR-2132, o.a.j.core.state.ChildNodeEntries does not override equals(Object) and hashCode() methods 
2126,JCR-1172, Better MimeType Handling 
2127,JCR-661, RMIC not working in subprojects when compiling parent using maven2 
2128,JCR-1472, extend security config -> repository-1.5.dtd 
2129,JCR-928, NodeTypeManagerImpl.hasNodeType should allow unknown prefixes 
2130,JCR-2965, Show referencing nodes in debug log when trying to delete a node with references 
2131,JCR-310, XercesImpl is missing in WebDav contrib project 
2132,JCR-2036, Set_property permission not checked when saving a new node 
2133,JCR-2392, [patch] QValueFactoryImpl.equals doesn't do compare correctly 
2134,JCR-1020, Use repository service wide namespace cache 
2135,JCR-1193, war missing jcr jar  
2136,JCR-2674, FileDataStore ignores return code from setLastModified 
2137,JCR-1374, [PATCH] DbDataStore: Make sure streams are closed 
2138,JCR-234, VersionTest.testGetUUID() fails 
2139,JCR-1841, Workspace.xml can't be loaded if it has a BOM 
2140,JCR-1693," JNDIDatabaseJournal doesn't work with ""oracle"" schema (or: unable to use OracleDatabaseJournal with a jndi datasource) "
2141,JCR-1330, repository.xml DTD doesn't allow <DataStore> element 
2142,JCR-1334, Deadlock due different Thread access while prepare and commit in same Transaction 
2143,JCR-766, Remove Maven 1 files 
2144,JCR-220, Make it possible to configure Lucene Analyzer for SearchIndex 
2145,JCR-831, NPE Exception Thrown By AbstractJournal During Commit Operation 
2146,JCR-3073, Explicit management of public API 
2147,JCR-1285, ObjectContentManagerImpl.getObject(Query) throws NoSuchElementException when query does not match an object 
2148,JCR-395, Using transactions leads to memory leak 
2149,JCR-776, More verbose message on reference constraint violation 
2150,JCR-1277, ConnectionRecoveryManager is created twice in DBDataStore init method 
2151,JCR-764, PdfTextFilter may leave parsed document open in case of errors 
2152,JCR-1121, full text search tests use incorrect character for escaping phrases 
2153,JCR-848, javacc-maven-plugin version in jackrabbit-core pom file 
2154,JCR-1708, Impossible to import a string containing _x0020_  with Session.importXml 
2155,JCR-2395, Text Extractor: Image parser throws exception (jpeg) 
2156,JCR-3280, SQL2 joins on empty sets are not efficient 
2157,JCR-1514, SPI: Javadoc Issue with QNodeTypeDefinition#getPropertyDefs and #getChildNodeDefs 
2158,JCR-2453, Break the spi2dav dependency to jcr-server 
2159,JCR-3020, AbstractRepositoryService should be able to handle GuestCredentials 
2160,JCR-2948, jcr-server: add possibility to PROPFIND the JCR_NODETYPES_CND_LN property 
2161,JCR-2747, ConcurrentModificationException in IndexMerger 
2162,JCR-82, Query for all node fails after restart 
2163,JCR-1644, make NamespaceContext#getPrefix(java.lang.String) iterative instead of recursive 
2164,JCR-477, Deployment of webdav servlet on Jboss problem - logging 
2165,JCR-2671, AbstractLoginModule must not call abort() in commit() 
2166,JCR-107, Typos in jcr-server io package javadocs 
2167,JCR-682, AccessManager + CachingHierarchyManager problem 
2168,JCR-3165, Consolidate compare behaviour for Value(s) and Comparable(s) 
2169,JCR-1168, broken test in AddEventListener 
2170,JCR-1475, Inconsistency when version with a label is removed 
2171,JCR-1462, repository.xml: throw an exception on error 
2172,JCR-1608, JSR 283: Workspace Management 
2173,JCR-2158, Consolidate CND related classes from SPI and Core 
2174,JCR-2380, NPE in ObservationManagerImpl.getRegisteredEventListeners() during shutdown after broken startup 
2175,JCR-1281, Move ocm documentation to jackrabbit-site 
2176,JCR-2586, Missing synchronization in InternalVersionHistoryImpl 
2177,JCR-924, Use the Jackrabbit RMI extensions by default in jackrabbit-webapp 
2178,JCR-173, jUnit test-cases: success of some DocumentViewImportTest tests depends on Xerxes version being used 
2179,JCR-6, VersionIteratorImpl problem? 
2180,JCR-518, TCK: XPath order by test uses non-standard column specifier mechanism 
2181,JCR-255, Workspace operations (copy/clone) do not handle references correctly 
2182,JCR-1731," Session.checkPermission(""/"", ""add_node"") throws PathNotFoundException instead of AccessControlException "
2183,JCR-2969, FileDataStore garbage collection can throw a NullPointerException if there is I/O problem 
2184,JCR-1083," SQL parser chokes on prefixes containing a ""-"" character "
2185,JCR-634, Log / trace wrapper for the JCR API 
2186,JCR-379, Remove the unneeded cqfs dependencies 
2187,JCR-3270, Error instantiating lucene search index in Turkish Regional Setting 
2188,JCR-1254," DatabaseJournal commits twice inside a transaction, causing an error with MySQL "
2189,JCR-44, Overwriting a reference property with different type corrupts rep 
2190,JCR-104, Contrib/Jcr-Server: Improve package structure 
2191,JCR-424, PropertyState binary type desirialsation only returns half of content 
2192,JCR-533, failing Node.lock() might leave inconsistent transient state 
2193,JCR-2670," Optimize ReadOnlyIndexReader.read(int[] docs, int[] freqs) "
2194,JCR-3141, Upgrade to Tika 1.0 
2195,JCR-1112, CacheManager interval between recalculation of cache sizes should be configurable 
2196,JCR-2194, EventImpl should implement toString 
2197,JCR-3055, NPE in event polling thread 
2198,JCR-1946, JCAResourceAdapter must implement Serializable 
2199,JCR-523, QueryManagerImpl hardwires supported query languages 
2200,JCR-351, Default to anonymous access when no Credentials are given 
2201,JCR-2144, InternalValue refactoring 
2202,JCR-344, Jcr-server: DeltaVResource lists MKWORKSPACE in the method constant. 
2203,JCR-3124, Stats for Queries 
2204,JCR-3116, Cluster Node ID should be trimmed 
2205,JCR-259, XPath query with negative numbers incorrect 
2206,JCR-1778, BindableRepositoryFactory doesn't handle repository shutdown 
2207,JCR-951, OracleFileSystem uses getClass().getResourceAsStream to load schema file 
2208,JCR-1401, Removing-nodes with unexpected nodetype 
2209,JCR-830, SetValueBinaryTest: some repositories have constraints on where binary properties can be set 
2210,JCR-1686, Catch Throwables while calling TextExtractors 
2211,JCR-2473, Cloning a tree containing shareable nodes into another workspace throws ItemExistsException 
2212,JCR-2053, JSR 283: Shareable nodes support in query 
2213,JCR-2811, Allow to override LockManager creation 
2214,JCR-249, Webdav: Review usage of command chains 
